transaction_id,account_number,counterparty_account,amount,currency,timestamp,category,channel,description
TX0000567,4347607386,4311913901,"172,47",USD,2026/07/21 11:05:14,,web,pago servicios
TX0000568,3195408319,2319945230,19.64,USD,2026-07-04T23:01:31Z,ocio,cajero,pago ocio
TX0000569,2284927809,4135002980,$36.45,USD,04/07/2026 22:38,servicios,web,pago servicios
TX0000570,1000000032,4629506280,$36.84,usd,17/08/2026 07:35,restaurantes,sucursal,pago restaurantes
TX0000571,3100533532,1000000024,USD 5.05,usd,2026/07/08 17:31:27,compras,sucursal,pago compras
TX0000572,3100533532,2933498566,USD 16.20,USD,1785867551,compras,app,pago compras
TX0000573,3669448445,2284927809,144.22,USD,1787085352,ocio,,pago ocio
TX0000574,8464126898,7851264619,11.43,USD,04/08/2026,transporte,cajero,pago transporte
TX0000575,6823345381,8340365066,USD 90.44,USD,2026-08-08T13:39:58Z,servicios,app,pago servicios
TX0000576,3669448445,8865793031,$13.25,usd,1787987230,salud,web,pago salud
TX0000577,4629506280,2284927809,  67.57 ,usd,2026-07-16T18:44:12Z,salud,,pago salud
TX0000578,3498277064,2933498566,  17.22 ,USD,07/09/2026,ocio,web,pago ocio
TX0000579,3714328816,3006045029,USD 102.45,USD,2026-09-01T19:47:36Z,salud,app,pago salud
TX0000580,3498277064,3195408319,USD 25.10,USD,26-Jul-2026 20:39,servicios,sucursal,pago servicios
TX0000581,6504559771,1000000024,0.00,USD,1785877495000,salud,sucursal,pago salud
TX0000582,4498177346,3498277064,"21,85",usd,2026-09-13 20:26:19,educacion,cajero,pago educacion
TX0000583,7851264619,4311913901,"24,73",USD,07/07/2026 16:50,transporte,cajero,pago transporte
TX0000584,3100533532,2341263966,18.70,USD,1784949875000,educacion,cajero,pago educacion
TX0000585,4629506280,7426211087,"40,04",USD,1782842171,salud,web,pago salud
TX0000586,3714328816,3100533532,USD 96.64,usd,1787942209,salud,web,pago salud
TX0000587,5653412139,2268550924,"24,45",USD,18-Jun-2026 08:34,educacion,sucursal,pago educacion
TX0000588,4135002980,2284927809,"13,76",USD,08-Aug-2026 18:54,,sucursal,pago salud
TX0000589,7426211087,3669448445,"8,16",USD,07-Aug-2026 23:40,servicios,cajero,pago servicios
TX0000590,4311913901,2319945230,"55,60",USD,2026-09-04T21:46:04Z,servicios,cajero,pago servicios
TX0000140,2933498566,6504559771,USD 59.07,USD,05/07/2026 07:28,,app,pago restaurantes
TX0000591,8464126898,8978080987,USD 82.41,usd,2026-06-18T20:48:20Z,transporte,cajero,pago transporte
TX0000592,7851264619,2284927809,20.39,USD,,,cajero,pago salud
TX0000593,8865793031,8340365066,USD 22.29,USD,2026-07-15 19:01:46,ocio,cajero,pago ocio
TX0000594,8978080987,4396707111,19.34,USD,2026/07/05 13:35:29,servicios,web,pago servicios
TX0000595,1000000040,4135002980,37.14,USD,1785367059000,transporte,cajero,pago transporte
TX0000596,5653412139,1000000032,37.47,usd,2026-08-23T02:13:20Z,ocio,web,pago ocio
TX0000597,4396707111,4983620826,65.06,USD,20/07/2026,restaurantes,web,pago restaurantes
TX0000598,8340365066,3498277064,  13.86 ,USD,21/07/2026 05:04,,sucursal,pago ocio
TX0000521,3100533532,4347607386,$35.30,USD,2026-06-28 20:51:21,restaurantes,app,pago restaurantes
TX0000599,4629506280,3669448445,22.72,USD,06/07/2026 11:50,restaurantes,app,pago restaurantes
TX0000600,3100533532,2341263966,"13,31",USD,1788785652000,restaurantes,app,pago restaurantes
TX0000601,7855828617,8327192111,$60.20,USD,1782567686,servicios,sucursal,pago servicios
TX0000602,4629506280,1000000040,USD 50.24,USD,09/08/2026 03:31,servicios,web,pago servicios
TX0000603,2933498566,6537787563,"35,68",USD,28/06/2026 12:37,supermercado,cajero,pago supermercado
TX0000604,7855828617,8026322977,246.54,USD,08-Sep-2026 21:10,salud,web,pago salud
TX0000605,2341263966,8865793031,73.10,usd,11/08/2026,servicios,sucursal,pago servicios
TX0000606,3498277064,1000000016,  9.46 ,XXX,1785309604,salud,cajero,pago salud
TX0000607,4953104850,2069779912,  104.19 ,usd,2026/09/05 13:06:16,,app,pago educacion
TX0000608,6504559771,2268550924,"47,74",USD,2026/09/10 15:37:19,educacion,,pago educacion
TX0000609,1000000016,8464126898,USD 234.67,USD,1784382028000,educacion,cajero,pago educacion
TX0000610,4983620826,1000000024,N/A,USD,2026/07/12 13:51:27,transporte,app,pago transporte
TX0000611,3100533532,1000000032,  20.94 ,usd,1786976909000,servicios,web,pago servicios
TX0000612,2319945230,6530351102,"24,64",USD,1787704146000,ocio,app,pago ocio
TX0000613,1000000024,2319945230,  11.70 ,USD,2026-07-04 09:12:59,servicios,app,pago servicios
TX0000614,4953104850,4366963124,  57.82 ,USD,1787517899000,salud,app,pago salud
TX0000615,3498277064,2069779912,88.26,usd,1785921239,ocio,sucursal,pago ocio
TX0000616,6537787563,5653412139,USD 28.40,USD,2026/08/01 14:33:52,ocio,app,pago ocio
TX0000617,2268550924,4135002980,USD 53.74,USD,16/07/2026 02:15,educacion,app,pago educacion
TX0000618,5653412139,8865793031,$63.40,usd,2026-06-27 14:31:03,ocio,web,pago ocio
TX0000619,4347607386,4987049964,73.82,USD,2026/07/14 03:43:28,servicios,cajero,pago servicios
TX0000620,1000000016,8978080987,"35,01",usd,2026-08-03 07:04:57,educacion,web,pago educacion
TX0000621,8026322977,4983620826,37.99,USD,2026-08-15 20:21:45,supermercado,web,pago supermercado
TX0000622,3714328816,5653412139,52.84,USD,2026/07/08 10:04:46,,cajero,pago restaurantes
TX0000623,4311913901,7851264619,"48,57",usd,1785920264000,transporte,cajero,pago transporte
TX0000624,4629506280,7855828617,N/A,USD,07/08/2026,salud,app,pago salud
TX0000625,1000000024,4953104850,"35,26",usd,2026-08-10T07:59:26Z,educacion,app,pago educacion
TX0000626,1000000016,3006045029,USD 50.85,USD,30/08/2026 08:35,educacion,app,pago educacion
TX0000627,2284927809,2341263966,$31.18,USD,2026/07/23 03:56:58,,cajero,pago servicios
TX0000628,6504559771,3006045029,56.40,usd,1782631861000,compras,sucursal,pago compras
TX0000629,1000-000040,3195408319,14.82,usd,27/08/2026,supermercado,cajero,pago supermercado
TX0000630,6823345381,2069779912,"81,65",USD,2026/08/29 13:37:43,supermercado,cajero,pago supermercado
TX0000631,4498177346,6530351102,"6,52",usd,1785259674,supermercado,web,pago supermercado
TX0000632,3669448445,3714328816,$37.38,USD,1788364617000,educacion,web,pago educacion
TX0000633,5653412139,6537787563,32.90,USD,2026-08-29 05:31:18,,sucursal,pago servicios
TX0000634,4498177346,6530351102,  18.55 ,USD,1782878739,supermercado,web,pago supermercado
TX0000635,7426211087,3669448445,"386,97",usd,1789087077,servicios,sucursal,pago servicios
TX0000636,4983-620826,2319945230,USD 34.61,usd,27/08/2026,compras,cajero,pago compras
TX0000637,8327192111,8865793031,  57.66 ,USD,1786428357000,servicios,sucursal,pago servicios
TX0000638,6537787563,1000000016,"51,70",USD,1785191243000,salud,sucursal,pago salud
TX0000639,7851264619,2319945230,"6,573.57",usd,2026-07-27T18:25:31Z,ocio,cajero,pago ocio
TX0000170,1000000032,4983620826,"55,50",USD,09-Jul-2026 04:49,salud,web,pago salud
TX0000640,5653412139,1000000024,"1,941.78",usd,2026/06/17 10:48:00,supermercado,app,pago supermercado
TX0000641,3195408319,4396707111,"7,97",USD,1781720883000,transporte,app,pago transporte
TX0000642,3195408319,1000000032,$31.73,USD,2026-09-02T06:42:52Z,,sucursal,pago restaurantes
TX0000643,5653412139,2069779912,USD 57.37,USD,24/06/2026 00:57,ocio,cajero,pago ocio
TX0000644,1000000032,2319945230,USD 27.82,USD,17/07/2026 23:47,supermercado,app,pago supermercado
TX0000645,1000000032,6504559771,"96,24",USD,24-Jul-2026 04:01,restaurantes,web,pago restaurantes
TX0000646,3195408319,8026322977,30.82,USD,27-Jun-2026 05:25,servicios,cajero,pago servicios
TX0000647,7426211087,3006045029,-19.44,USD,2026-07-09T06:35:49Z,compras,sucursal,pago compras
TX0000648,1000000040,1000000016,87.33,USD,2026-09-10 08:41:18,supermercado,cajero,pago supermercado
TX0000649,7855828617,4629506280,"29,01",USD,05/07/2026,servicios,app,pago servicios
TX0000650,4311913901,3006045029,$18.48,USD,06/09/2026 04:26,supermercado,cajero,pago supermercado
TX0000651,6537787563,1000000040,0.00,usd,2026/09/11 00:15:57,compras,web,pago compras
TX0000652,2933498566,3498277064,"29,66",USD,09/08/2026 10:44,supermercado,sucursal,pago supermercado
TX0000653,1000000032,7851264619,USD 71.26,USD,18/06/2026,supermercado,app,pago supermercado
TX0000654,3714328816,6504559771,"74,57",,1785921044,salud,app,pago salud
TX0000655,6504559771,4953104850,7020.21,USD,04/07/2026,educacion,sucursal,pago educacion
TX0000656,2933498566,6537787563,"62,87",usd,1782085547000,,web,pago compras
TX0000657,4983620826,6823345381,10.88,USD,,ocio,web,pago ocio
TX0000658,2933498566,4629506280,$157.53,USD,08/07/2026 07:19,transporte,app,pago transporte
TX0000659,4629506280,2069779912,$80.29,USD,2026-08-08T01:32:58Z,transporte,cajero,pago transporte
TX0000660,8865793031,8327192111,156.97,USD,2026/08/25 02:37:40,transporte,web,pago transporte
TX0000661,8978080987,4135002980,17.20,usd,31-Aug-2026 10:33,ocio,cajero,pago ocio
TX0000662,3669448445,8026322977,USD 18.17,USD,2026-09-02 05:09:02,salud,cajero,pago salud
TX0000663,8327192111,4311913901,20.72,usd,2026/08/16 02:00:12,transporte,web,pago transporte
TX0000664,1000000032,2341263966,"41,42",USD,1786337418000,restaurantes,sucursal,pago restaurantes
TX0000665,2284927809,8695813173,USD 7.87,USD,1784485338,ocio,,pago ocio
TX0000666,2284927809,3669448445,"26,83",USD,2026/06/28 07:05:13,ocio,web,pago ocio
TX0000667,1000000024,1000000032,"44,46",USD,25/07/2026 18:04,servicios,app,pago servicios
TX0000668,8327192111,1000000040,39.83,usd,14-Jul-2026 08:48,transporte,web,pago transporte
TX0000669,6504559771,6537787563,23.68,USD,10/09/2026 20:40,educacion,sucursal,pago educacion
TX0000670,2069779912,3195408319,USD 21.04,USD,27-Aug-2026 01:21,,web,pago compras
TX0000671,4396707111,3100533532,$43.66,USD,2026-07-09T14:29:19Z,educacion,cajero,pago educacion
TX0000672,1000000032,2069779912,37.28,USD,1783060583,restaurantes,app,pago restaurantes
TX0000673,7851264619,2341263966,  54.83 ,USD,14/08/2026 19:17,compras,web,pago compras
TX0000674,5653412139,4396707111,"45,62",USD,27-Jun-2026 13:48,servicios,app,pago servicios
TX0000675,4498177346,8340365066,28.55,USD,2026-08-14 20:07:17,ocio,web,pago ocio
TX0000676,8865793031,7855828617,"18,34",USD,2026-07-07 08:23:36,transporte,cajero,pago transporte
TX0001025,1000000024,6823345381,$79.73,USD,1784998553,servicios,sucursal,pago servicios
TX0000677,3498277064,6504559771,41.51,USD,2026/07/13 01:17:06,supermercado,app,pago supermercado
TX0000678,3195408319,4311913901,15.02,usd,11-Jul-2026 18:15,servicios,sucursal,pago servicios
TX0000679,4987049964,3669448445,0.00,USD,30-Aug-2026 21:34,restaurantes,app,pago restaurantes
TX0000680,7851264619,4987049964,28.65,,16/08/2026,transporte,sucursal,pago transporte
TX0000681,4366963124,6504559771,USD 26.12,USD,22-Jul-2026 00:24,,web,pago servicios
TX0000682,6537787563,4983620826,USD 26.34,USD,2026/07/13 11:00:34,educacion,cajero,pago educacion
TX0000683,2341263966,3006045029,57.53,USD,26/07/2026,transporte,app,pago transporte
TX0000684,5653412139,6504559771,"89,49",USD,2026/08/17 00:47:01,ocio,sucursal,pago ocio
TX0000685,4396707111,2284927809,USD 19.95,USD,11-Aug-2026 16:54,ocio,cajero,pago ocio
TX0000686,3195408319,8865793031,"47,15",USD,26/08/2026,transporte,sucursal,pago transporte
TX0000687,4135002980,6537787563,"24,09",USD,2026/07/14 01:46:07,supermercado,sucursal,pago supermercado
TX0000688,2284927809,1000000040,"45,60",USD,1786194968000,servicios,cajero,pago servicios
TX0000689,8340365066,7855828617,USD 39.68,usd,03-Sep-2026 08:43,servicios,app,pago servicios
TX0000690,6537787563,1172808792,23.09,USD,07/07/2026 16:52,servicios,cajero,pago servicios
TX0000691,4311913901,3669448445,  22.97 ,USD,1784970403000,servicios,web,pago servicios
TX0000692,8327192111,6530351102,118.91,USD,30/06/2026 03:50,servicios,app,pago servicios
TX0000693,8327192111,3006045029,101.19,USD,12-Aug-2026 01:33,educacion,web,pago educacion
TX0000694,4953104850,4135002980,USD 19.97,USD,19/07/2026,restaurantes,app,pago restaurantes
TX0000682,6537787563,4983620826,USD 26.34,USD,2026/07/13 11:00:34,educacion,cajero,pago educacion
TX0000695,1000000016,8026322977,"137,53",USD,1788874893000,supermercado,sucursal,pago supermercado
TX0000696,5653412139,4396707111,98.25,USD,2026-09-07T08:55:49Z,educacion,cajero,pago educacion
TX0000697,4366963124,4396707111,79.08,USD,1783902891,,sucursal,pago restaurantes
TX0000698,3195408319,7855828617,"50,96",USD,1788528601,,sucursal,pago transporte
TX0000699,4987049964,8327192111,"18,14",usd,1785104973,supermercado,cajero,pago supermercado
TX0000700,8865793031,1000000032,"16,80",usd,2026-09-04 08:13:55,transporte,app,pago transporte
TX0000701,7851264619,6504559771,39.88,,15-Sep-2026 02:02,transporte,web,pago transporte
TX0000702,3498277064,7851264619,60.86,USD,1784344263000,servicios,sucursal,pago servicios
TX0000703,6823345381,8978080987,USD 48.42,USD,1782064171,transporte,,pago transporte
TX0000704,8340365066,2284927809,-122.47,USD,2026-09-09T08:29:56Z,compras,sucursal,pago compras
TX0000705,4311913901,4629506280,$21.66,USD,21-Jul-2026 00:32,transporte,sucursal,pago transporte
TX0000706,,4498177346,"213,82",USD,2026/08/12 22:45:13,compras,sucursal,pago compras
TX0000707,4135002980,4987049964,  15.98 ,USD,16-Aug-2026 11:39,ocio,cajero,pago ocio
TX0000708,2268550924,4135002980,50.53,USD,1786822489,compras,app,pago compras
TX0000709,2069779912,2268550924,$14.12,USD,23-Jul-2026 08:29,supermercado,sucursal,pago supermercado
TX0000710,1000000016,8865793031,,USD,03-Jul-2026 12:36,salud,web,pago salud
TX0000711,4953104850,3714328816,32.66,USD,10/07/2026,servicios,cajero,pago servicios
TX0000712,4396707111,4629506280,32.44,USD,1785466473,,web,pago salud
TX0000713,3669448445,8340365066,58.04,usd,2026-08-15 22:43:46,restaurantes,web,pago restaurantes
TX0000714,4396707111,6823345381,$48.45,USD,24-Jul-2026 07:42,salud,cajero,pago salud
TX0000715,1000000040,3714328816,  25.26 ,usd,2026/08/21 05:03:22,supermercado,cajero,pago supermercado
TX0000716,5653412139,4366963124,"131,37",USD,1789166183000,transporte,app,pago transporte
TX0000717,6537787563,8865793031,"31,45",usd,14/09/2026 08:31,servicios,cajero,pago servicios
TX0000718,6823345381,7855828617,USD 47.02,USD,1785760022,ocio,app,pago ocio
TX0000719,1000000040,6537787563,$34.15,USD,25/07/2026 17:00,supermercado,app,pago supermercado
TX0000720,4983620826,2284927809,  92.59 ,USD,02-Jul-2026 00:48,,web,pago servicios
TX0000721,3669448445,6504559771,"13,66",USD,20-Jul-2026 22:06,compras,app,pago compras
TX0000722,4953104850,3195408319,141.97,USD,24-Jul-2026 23:34,restaurantes,app,pago restaurantes
TX0000723,4983-620826,2933498566,32.06,usd,2026-07-04T14:22:27Z,salud,cajero,pago salud
TX0000724,4953104850,2341263966,67.83,USD,2026-08-14T15:29:41Z,supermercado,cajero,pago supermercado
TX0000725,4987049964,4311913901,13.78,USD,17-Jul-2026 05:22,restaurantes,cajero,pago restaurantes
TX0000726,4953104850,2268550924,37.64,USD,1789116352000,educacion,sucursal,pago educacion
TX0000727,2242188222,1000000032,$46.72,USD,2026/06/20 17:19:11,compras,sucursal,pago compras
TX0000728,8327192111,4135002980,90.21,USD,10/07/2026 02:23,educacion,cajero,pago educacion
TX0000729,7855828617,1000000024,46.15,usd,28/07/2026,salud,sucursal,pago salud
TX0000730,7855828617,2069779912,-38.21,USD,2026/08/20 14:39:12,educacion,app,pago educacion
TX0001626,0941987676,2341263966,33.29,USD,2026-08-06T07:10:59Z,ocio,cajero,pago ocio
TX0000731,2319945230,2268550924,8.41,,2026/09/07 23:34:38,ocio,app,pago ocio
TX0000732,8327192111,4347607386,$24.88,USD,1782007119,servicios,app,pago servicios
TX0000733,1000000032,1000000040,22.31,USD,07-Jul-2026 05:55,supermercado,web,pago supermercado
TX0000734,7855828617,1000000032,USD 40.15,USD,1784939257000,,app,pago restaurantes
TX0000735,1000000016,6823345381,"36,03",USD,17/08/2026 00:22,salud,cajero,pago salud
TX0000736,12345,3100533532,"33,00",USD,2026-07-15 00:04:26,supermercado,web,pago supermercado
TX0000737,4953104850,7426211087,USD 29.28,USD,1782084560,transporte,cajero,pago transporte
TX0000738,6537787563,3195408319,37.83,USD,1784275086,transporte,cajero,pago transporte
TX0000739,4987049964,7851264619,USD 20.55,XXX,,restaurantes,sucursal,pago restaurantes
TX0000740,2069779912,8026322977,11.07,USD,,educacion,app,pago educacion
TX0000741,4311913901,1000000032,49.77,usd,1784915846000,supermercado,cajero,pago supermercado
TX0000742,3195408319,7426211087,"48,85",USD,2026/08/21 03:09:54,transporte,,pago transporte
TX0000743,2319945230,8978080987,19.52,USD,2026-07-24T01:09:26Z,ocio,web,pago ocio
TX0000744,8865793031,4987049964,"50,84",USD,1782849380,ocio,,pago ocio
TX0000745,3100533532,7426211087,4.02,USD,2026-08-07T21:33:55Z,compras,sucursal,pago compras
TX0000746,7851264619,8865793031,"28,62",USD,1782637751,ocio,app,pago ocio
TX0000747,2933498566,4498177346,-35.42,usd,1785934818,supermercado,web,pago supermercado
TX0000748,4396707111,4629506280,"50,71",USD,1782290777000,ocio,sucursal,pago ocio
TX0000749,2933498566,4498177346,37.70,USD,09/08/2026 13:15,compras,app,pago compras
TX0000750,4311913901,8327192111,USD 33.42,USD,2026/09/15 01:07:29,transporte,web,pago transporte
TX0000751,2268550924,12345,"40,86",USD,04/07/2026 11:57,servicios,web,pago servicios
TX0000752,,2268550924,145.58,USD,2026-06-18 16:54:34,servicios,cajero,pago servicios
TX0000753,8026322977,4396707111,95.83,,2026-07-04 08:26:50,salud,cajero,pago salud
TX0000754,6504559771,3714328816,17.06,USD,1783094460000,compras,app,pago compras
TX0000755,4953104850,12345,128.47,USD,2026/09/04 23:54:13,servicios,app,pago servicios
TX0000444,6504559771,4396707111,,USD,1785664778,transporte,cajero,pago transporte
TX0000756,8026322977,4311913901,USD 82.69,usd,2026-08-21T07:07:52Z,salud,sucursal,pago salud
TX0000757,4347607386,4396707111,"58,65",USD,2026/08/27 02:30:02,servicios,web,pago servicios
TX0000758,8865793031,1000000016,"45,89",usd,2026/07/07 09:59:20,salud,sucursal,pago salud
TX0000759,8327192111,2069779912,$50.69,USD,31-Jul-2026 10:05,educacion,app,pago educacion
TX0000760,3669448445,4366963124,"24,95",,30-Jun-2026 21:41,ocio,cajero,pago ocio
TX0000761,6823345381,1000000040,  54.72 ,USD,2026-06-21 00:15:19,ocio,cajero,pago ocio
TX0000762,1000000032,4366963124,USD 20.05,USD,20/06/2026 15:37,salud,sucursal,pago salud
TX0000763,1000000040,7851264619,USD 67.62,,26/07/2026 11:35,supermercado,app,pago supermercado
TX0000764,7851264619,2341263966,USD 12.56,usd,2026-08-15T06:27:25Z,salud,sucursal,pago salud
TX0000765,4629506280,6823345381,55.71,usd,2026-07-18 09:10:35,servicios,sucursal,pago servicios
TX0000766,3100533532,7855828617,"33,93",,2026-08-07 16:42:35,compras,app,pago compras
TX0000767,4983620826,7855828617,"72,13",usd,18/06/2026,salud,app,pago salud
TX0000768,4311913901,6537787563,47.31,usd,24/08/2026 11:01,supermercado,sucursal,pago supermercado
TX0000769,3498277064,6823345381,6775.54,USD,2026-07-29T23:57:37Z,ocio,,pago ocio
TX0000770,1000000032,3100533532,$22.06,USD,11/09/2026 22:23,supermercado,cajero,pago supermercado
TX0000771,3006045029,12345,"18,85",USD,28/07/2026,supermercado,web,pago supermercado
TX0000772,3498277064,3669448445,63.85,USD,2026-06-19 03:58:03,ocio,web,pago ocio
TX0000773,2268550924,3669448445,  40.02 ,USD,05/09/2026,educacion,sucursal,pago educacion
TX0000774,2716260845,1000000024,"12,77",USD,25/07/2026 12:54,supermercado,cajero,pago supermercado
TX0000775,6530351102,2319945230,39.46,USD,1783299973000,compras,sucursal,pago compras
TX0000776,3714328816,3006045029,"22,79",USD,15/07/2026 11:45,ocio,cajero,pago ocio
TX0000777,2284927809,3195408319,"25,99",USD,2026-08-28 11:15:30,educacion,web,pago educacion
TX0000778,6530351102,3006045029,22.85,usd,1782862866,compras,web,pago compras
TX0000779,8340365066,8865793031,$55.23,,03/07/2026 05:02,educacion,web,pago educacion
TX0000780,8978080987,1000000040,"48,03",USD,2026-08-25T07:07:04Z,restaurantes,cajero,pago restaurantes
TX0000781,3006045029,3195408319,USD 18.98,USD,2026/09/05 15:58:59,ocio,cajero,pago ocio
TX0000782,1000000032,3006045029,  32.47 ,USD,2026-09-05 13:46:52,transporte,sucursal,pago transporte
TX0000783,7855828617,2069779912,47.66,USD,2026/09/14 05:52:49,ocio,cajero,pago ocio
TX0000784,7426211087,4498177346,$9.20,USD,2026-08-19T10:59:06Z,educacion,app,pago educacion
TX0000785,4135002980,8026322977,USD 10.74,usd,20/06/2026 06:56,educacion,sucursal,pago educacion
TX0000907,4983620826,3498277064,0.00,USD,1783675983000,salud,sucursal,pago salud
TX0000786,3498277064,4983620826,  62.97 ,usd,2026-09-11T12:26:26Z,supermercado,cajero,pago supermercado
TX0000787,4135002980,8327192111,14.78,usd,1783308850,transporte,sucursal,pago transporte
TX0000788,8978080987,2933498566,  49.69 ,usd,2026-06-23T04:20:47Z,ocio,cajero,pago ocio
TX0000789,6504559771,1000000024,286.11,usd,20/06/2026,transporte,web,pago transporte
TX0000790,1000000016,6537787563,"66,30",USD,2026-07-20T11:27:48Z,supermercado,web,pago supermercado
TX0000791,8978080987,4366963124,  28.64 ,USD,2026-08-13T11:47:33Z,restaurantes,cajero,pago restaurantes
TX0000792,3714328816,4953104850,-43.48,USD,2026-09-04 05:35:57,salud,sucursal,pago salud
TX0001113,4983620826,6823345381,  82.99 ,USD,1783376941,servicios,web,pago servicios
TX0000307,4498177346,4366963124,"9,76",usd,1788791026000,educacion,app,pago educacion
TX0000793,4347607386,1000000032,31.99,USD,1784948607000,servicios,web,pago servicios
TX0000794,7426211087,4983620826,USD 15.22,USD,1788842257,salud,app,pago salud
TX0000795,8978080987,7855828617,USD 19.24,,2026/06/29 07:42:53,restaurantes,cajero,pago restaurantes
TX0000796,4396707111,6530351102,,USD,1782570463,ocio,sucursal,pago ocio
TX0000797,2319945230,1000000024,24.23,USD,22-Jun-2026 03:01,educacion,sucursal,pago educacion
TX0000798,8865793031,4396707111,26.57,USD,2026-06-19T00:21:06Z,ocio,cajero,pago ocio
TX0001916,4987049964,2319945230,22.30,USD,04-Jul-2026 05:53,ocio,sucursal,pago ocio
TX0000799,4983620826,4311913901,$66.73,USD,30-Jun-2026 11:32,restaurantes,sucursal,pago restaurantes
TX0000800,6530351102,2268550924,,USD,03/07/2026 01:44,,sucursal,pago compras
TX0000801,5653412139,8865793031,  59.79 ,USD,2026-06-20T00:12:26Z,educacion,sucursal,pago educacion
TX0000802,5653412139,8327192111,-93.45,usd,16/07/2026 20:44,educacion,,pago educacion
TX0000803,3006045029,1000000016,"29,95",USD,2026-08-30 10:19:40,servicios,web,pago servicios
TX0000804,1000000032,3498277064,0.00,USD,1783415067000,restaurantes,web,pago restaurantes
TX0000805,4629506280,6530351102,59.61,USD,1786777898000,salud,app,pago salud
TX0000806,6537787563,8464126898,0.00,USD,1783358978000,compras,cajero,pago compras
TX0000807,4498177346,4347607386,16.45,USD,1788790475,,sucursal,pago educacion
TX0000808,3669448445,7426211087,$19.31,USD,19/07/2026,restaurantes,cajero,pago restaurantes
TX0000809,6823345381,1000000032,"62,18",USD,2026-07-24 18:43:30,supermercado,app,pago supermercado
TX0000810,3006045029,6823345381,  17.83 ,USD,1784435237000,servicios,sucursal,pago servicios
TX0000811,8865-793031,4983620826,  26.64 ,,1782824184,salud,web,pago salud
TX0000812,1000000016,8340365066,USD 31.57,USD,1786149811,educacion,app,pago educacion
TX0000813,6530351102,1000000024,"12,22",usd,01-Aug-2026 14:57,salud,web,pago salud
TX0000814,2319945230,3669448445,"7,30",USD,18-Jul-2026 13:18,supermercado,web,pago supermercado
TX0000815,3669448445,2284927809,USD 32.63,usd,2026-07-09T14:15:13Z,restaurantes,web,pago restaurantes
TX0000816,8865793031,8026322977,28.38,usd,1787540870000,salud,app,pago salud
TX0000817,2933498566,2268550924,  50.03 ,USD,2026-07-07 03:01:45,transporte,sucursal,pago transporte
TX0000818,1000000016,8026322977,32.47,USD,24/06/2026 05:27,salud,web,pago salud
TX0000819,6537787563,4629506280,69.58,USD,17/07/2026 08:33,servicios,sucursal,pago servicios
TX0000820,8340365066,3100533532,49.57,USD,1784516020000,servicios,cajero,pago servicios
TX0000821,4135002980,3006045029,USD 17.37,USD,03/07/2026 15:52,restaurantes,sucursal,pago restaurantes
TX0000822,6530-351102,4135002980,"21,86",USD,2026/07/28 09:56:19,salud,app,pago salud
TX0000823,5653412139,1000000016,USD 27.94,USD,1786480292,educacion,app,pago educacion
TX0000824,8865793031,2319945230,"23,40",USD,2026-07-05T15:27:32Z,transporte,cajero,pago transporte
TX0000825,3714328816,8865793031,$46.00,USD,2026-08-13T13:03:40Z,servicios,app,pago servicios
TX0000826,3498277064,8464126898,96.10,USD,09/09/2026,ocio,sucursal,pago ocio
TX0000827,4366963124,4983620826,USD 14.96,usd,2026/08/14 18:42:13,,sucursal,pago transporte
TX0000828,4588820032,4366963124,USD 25.47,USD,12-Jul-2026 16:15,educacion,cajero,pago educacion
TX0000829,4396707111,2933498566,$8.22,USD,2026/08/06 15:48:13,salud,cajero,pago salud
TX0000830,0273625954,1000000016,  105.78 ,usd,31/07/2026 02:42,salud,cajero,pago salud
TX0000831,3007645469,3100533532,29.36,USD,2026-06-28 18:29:39,ocio,cajero,pago ocio
TX0000832,4987049964,3714328816,USD 34.17,USD,2026-07-15 00:27:30,servicios,sucursal,pago servicios
TX0000833,6504559771,7855828617,18.16,USD,2026-08-25 13:11:28,educacion,app,pago educacion
TX0000834,8340365066,8327192111,50.18,USD,1788202690000,supermercado,app,pago supermercado
TX0000835,8865793031,4366963124,14.51,usd,07/09/2026,ocio,sucursal,pago ocio
TX0000836,8978080987,2933498566,USD 22.72,USD,19/07/2026 15:37,ocio,app,pago ocio
TX0000837,4987049964,4629506280,USD 27.59,usd,2026-06-18T14:56:38Z,supermercado,app,pago supermercado
TX0000838,1000000032,2341263966,USD 34.89,USD,27/07/2026,supermercado,cajero,pago supermercado
TX0000839,1000000032,2284927809,$42.11,USD,2026/07/11 16:58:00,supermercado,cajero,pago supermercado
TX0000840,1000000040,2933498566,12.33,USD,1786172315000,supermercado,sucursal,pago supermercado
TX0000841,8340365066,6504559771,"28,18",usd,02/09/2026,educacion,sucursal,pago educacion
TX0000842,1000000032,4396707111,"29,93",USD,08/07/2026,supermercado,web,pago supermercado
TX0000843,6823345381,2341263966,56.11,usd,2026/07/14 03:41:14,servicios,app,pago servicios
TX0000844,2319945230,8327192111,$20.27,usd,1784755405000,ocio,cajero,pago ocio
TX0000845,1000000024,4983620826,$36.08,usd,1784794181,educacion,sucursal,pago educacion
TX0000846,4629506280,6530351102,  43.12 ,usd,26/08/2026,servicios,sucursal,pago servicios
TX0000847,4366963124,4347607386,USD 21.33,USD,2026-06-22 23:07:24,salud,sucursal,pago salud
TX0000848,2341263966,3195408319,"35,67",USD,2026-08-28 22:07:53,compras,web,pago compras
